,Loan_Amount,Loan_Tenure_Year,Years_to_Financial_Freedom,Number_of_Credit_Card_Facility,Number_of_Properties,Number_of_Bank_Products,Years_for_Property_to_Completion,Number_of_Side_Income,Monthly_Salary,Total_Sum_of_Loan,Total_Income_for_Join_Application,Unnamed: 0,Credit_Card_Exceed_Months,Employment_Type,More_Than_One_Products,Credit_Card_types,Number_of_Dependents,Number_of_Loan_to_Approve,Property_Type,State,Decision,Score,Total_Duration
2149,240717.0,10.0,14.0,4.0,2.0,2.0,10.0,3.0,7051.0,1350794.0,9304.0,2149,7,Self_Employed,no,normal,2,2,flat,Kuala Lumpur,Accept,6,24.0
2150,640280.0,17.0,14.0,4.0,2.0,1.0,10.0,1.0,5618.0,1096701.0,14336.0,2150,7,Self_Employed,yes,normal,2,3,flat,Kuala Lumpur,Reject,8,31.0
2151,322565.0,17.0,15.0,4.0,2.0,1.0,10.0,1.0,11988.0,663058.0,19223.0,2151,7,Self_Employed,no,gold,2,3,flat,Kuala Lumpur,Accept,7,32.0
2152,718860.0,14.0,14.0,4.0,2.0,1.0,11.0,3.0,8482.0,1397450.0,19978.0,2152,7,Self_Employed,yes,normal,2,3,flat,Kuala Lumpur,Accept,8,28.0
2153,736737.0,22.0,14.0,4.0,2.0,1.0,10.0,1.0,9325.0,1275743.0,14781.0,2153,7,Self_Employed,no,gold,2,3,flat,Kuala Lumpur,Reject,7,36.0
2154,571243.0,12.0,14.0,4.0,2.0,1.0,10.0,2.0,7894.0,851913.0,13881.0,2154,7,Self_Employed,yes,platinum,2,3,flat,Kuala Lumpur,Reject,7,26.0
2155,588729.0,18.0,14.0,4.0,2.0,1.0,12.0,3.0,8614.0,790053.0,18942.0,2155,7,Self_Employed,no,normal,2,2,flat,Kuala Lumpur,Reject,7,32.0
2156,293194.0,17.0,14.0,4.0,2.0,1.0,10.0,1.0,8853.0,964421.0,19704.0,2156,7,Self_Employed,yes,gold,2,3,flat,Kuala Lumpur,Accept,6,31.0
2157,490092.0,19.0,14.0,3.0,2.0,1.0,10.0,1.0,10484.0,796895.0,18494.0,2157,7,Self_Employed,no,normal,2,2,flat,Kuala Lumpur,Accept,8,33.0
2158,539392.0,15.0,14.0,4.0,2.0,1.0,10.0,3.0,8657.0,1324098.0,19640.0,2158,7,Self_Employed,yes,gold,2,1,flat,Kuala Lumpur,Accept,9,29.0
2159,422221.0,17.0,14.0,4.0,2.0,2.0,10.0,1.0,4164.0,617413.0,11679.0,2159,7,Self_Employed,no,normal,2,3,flat,Kuala Lumpur,Accept,9,31.0
2160,272772.0,18.0,15.0,4.0,2.0,1.0,10.0,1.0,5740.0,929697.0,10545.0,2160,7,Self_Employed,yes,gold,2,1,bungalow,Kuala Lumpur,Reject,6,33.0
2161,786588.0,20.0,14.0,4.0,2.0,1.0,10.0,1.0,5736.0,1203829.0,11915.0,2161,7,Self_Employed,no,normal,2,2,bungalow,Kuala Lumpur,Accept,9,34.0
2162,224296.0,13.0,14.0,4.0,2.0,1.0,10.0,1.0,7524.0,778432.0,18286.0,2162,7,Self_Employed,yes,gold,2,2,bungalow,Kuala Lumpur,Accept,6,27.0
2163,210980.0,14.0,14.0,4.0,2.0,1.0,12.0,2.0,11716.0,1064398.0,14743.0,2163,7,Self_Employed,no,normal,2,1,bungalow,Kuala Lumpur,Accept,8,28.0
2164,172459.0,18.0,16.0,4.0,2.0,1.0,10.0,2.0,9087.0,964658.0,13279.0,2164,7,Self_Employed,yes,normal,2,2,bungalow,Kuala Lumpur,Accept,9,34.0
2165,383883.0,10.0,14.0,4.0,2.0,2.0,10.0,1.0,7572.0,542601.0,10098.0,2165,7,Self_Employed,no,gold,2,2,bungalow,Kuala Lumpur,Accept,8,24.0
2166,101643.0,11.0,14.0,4.0,2.0,1.0,10.0,2.0,11613.0,465061.0,11499.0,2166,7,Self_Employed,yes,normal,2,1,bungalow,Kuala Lumpur,Reject,9,25.0
2167,798063.0,24.0,14.0,4.0,2.0,1.0,10.0,1.0,8271.0,1396469.0,13611.0,2167,7,Self_Employed,no,normal,2,2,bungalow,Kuala Lumpur,Accept,9,38.0
2168,795349.0,16.0,14.0,3.0,2.0,1.0,10.0,1.0,4068.0,806598.0,13827.0,2168,7,Self_Employed,yes,gold,2,1,bungalow,Kuala Lumpur,Reject,6,30.0
2169,327303.0,20.0,14.0,4.0,2.0,1.0,10.0,3.0,3911.0,581102.0,14634.0,2169,7,Self_Employed,no,normal,2,3,bungalow,Kuala Lumpur,Reject,8,34.0
2170,478058.0,12.0,5.0,2.0,2.0,1.0,10.0,1.0,7546.0,849826.0,15674.0,2170,7,Self_Employed,yes,normal,2,2,bungalow,Kuala Lumpur,Reject,8,17.0
2171,751549.0,24.0,14.0,4.0,2.0,1.0,10.0,1.0,8229.0,1207794.0,14373.0,2171,7,Self_Employed,no,normal,2,3,bungalow,Kuala Lumpur,Accept,8,38.0
2172,762971.0,22.0,14.0,4.0,2.0,1.0,11.0,2.0,7601.0,748611.0,17299.0,2172,7,Self_Employed,yes,gold,2,3,bungalow,Kuala Lumpur,Accept,9,36.0
2173,660975.0,21.0,14.0,4.0,2.0,1.0,10.0,1.0,8801.0,466613.0,11250.0,2173,7,Self_Employed,no,normal,2,1,bungalow,Kuala Lumpur,Accept,7,35.0
2174,482393.0,20.0,14.0,4.0,2.0,1.0,10.0,3.0,11838.0,1153533.0,12473.0,2174,7,Self_Employed,yes,normal,2,2,bungalow,Kuala Lumpur,Accept,9,34.0
2175,383883.0,17.0,14.0,4.0,2.0,1.0,10.0,1.0,4771.0,1176611.0,11527.0,2175,7,Self_Employed,no,gold,2,3,bungalow,Kuala Lumpur,Reject,9,31.0
2176,777410.0,21.0,14.0,4.0,2.0,1.0,10.0,2.0,8386.0,809315.0,12479.0,2176,7,Self_Employed,yes,normal,2,1,bungalow,Kuala Lumpur,Accept,7,35.0
2177,189173.0,20.0,14.0,4.0,2.0,1.0,10.0,2.0,4683.0,1407443.0,14634.0,2177,7,Self_Employed,no,platinum,2,2,bungalow,Kuala Lumpur,Reject,9,34.0
2178,322995.0,16.0,15.0,3.0,2.0,1.0,12.0,2.0,5094.0,1211500.0,15699.0,2178,7,Self_Employed,yes,normal,2,3,bungalow,Kuala Lumpur,Accept,7,31.0
2179,471154.0,20.0,14.0,4.0,2.0,1.0,11.0,1.0,4302.0,1009458.0,10199.0,2179,7,Self_Employed,no,platinum,2,1,bungalow,Kuala Lumpur,Accept,6,34.0
2180,609762.0,13.0,15.0,4.0,2.0,1.0,10.0,1.0,3606.0,864481.0,17981.0,2180,7,Self_Employed,yes,normal,2,2,flat,Kuala Lumpur,Accept,9,28.0
2181,320828.0,14.0,14.0,4.0,2.0,1.0,12.0,3.0,9369.0,1111711.0,18000.0,2181,7,Self_Employed,no,normal,2,1,flat,Kuala Lumpur,Reject,6,28.0
2182,478999.0,23.0,14.0,4.0,2.0,1.0,10.0,2.0,6480.0,763740.0,15787.0,2182,7,Self_Employed,yes,normal,2,3,flat,Kuala Lumpur,Accept,8,37.0
2183,203203.0,20.0,14.0,4.0,2.0,1.0,10.0,2.0,12105.0,593452.0,14634.0,2183,7,Self_Employed,no,normal,2,1,flat,Kuala Lumpur,Reject,7,34.0
2184,394761.0,17.0,14.0,4.0,2.0,2.0,10.0,1.0,12077.0,1099415.0,11207.0,2184,7,Self_Employed,yes,normal,2,2,flat,Kuala Lumpur,Accept,8,31.0
2185,145510.0,19.0,14.0,4.0,2.0,1.0,10.0,2.0,8474.0,860102.0,14884.0,2185,7,Self_Employed,no,normal,2,1,flat,Kuala Lumpur,Accept,7,33.0
2186,683025.0,14.0,15.0,4.0,2.0,1.0,10.0,3.0,10146.0,678095.0,19158.0,2186,7,Self_Employed,yes,normal,2,2,flat,Kuala Lumpur,Reject,8,29.0
2187,240095.0,24.0,15.0,4.0,2.0,2.0,10.0,1.0,9017.0,806952.0,8959.0,2187,7,Self_Employed,no,normal,2,2,flat,Kuala Lumpur,Accept,8,39.0
2188,134509.0,13.0,14.0,4.0,2.0,1.0,10.0,2.0,7157.0,1362959.0,13252.0,2188,7,Self_Employed,yes,normal,2,1,flat,Kuala Lumpur,Reject,6,27.0
2189,477580.0,22.0,14.0,4.0,2.0,1.0,10.0,3.0,7703.0,829971.0,14024.0,2189,7,Self_Employed,no,normal,2,2,flat,Kuala Lumpur,Accept,9,36.0
2190,419009.0,12.0,14.0,4.0,2.0,1.0,10.0,1.0,10214.0,513548.0,13756.0,2190,7,Self_Employed,yes,normal,2,1,flat,Kuala Lumpur,Reject,7,26.0
2191,370497.0,14.0,16.0,3.0,2.0,1.0,10.0,1.0,6044.0,907557.0,13343.0,2191,7,Self_Employed,no,normal,2,1,flat,Kuala Lumpur,Reject,6,30.0
2192,689547.0,23.0,14.0,4.0,2.0,1.0,10.0,1.0,7639.0,825325.0,10442.0,2192,7,Self_Employed,yes,normal,2,2,flat,Kuala Lumpur,Accept,8,37.0
2193,383883.0,21.0,14.0,4.0,2.0,1.0,10.0,1.0,3646.0,765556.0,12829.0,2193,7,Self_Employed,no,gold,2,1,flat,Kuala Lumpur,Accept,9,35.0
2194,598821.0,19.0,14.0,3.0,2.0,2.0,10.0,3.0,5890.0,1027255.0,11626.0,2194,7,Self_Employed,yes,normal,2,3,flat,Kuala Lumpur,Accept,9,33.0
2195,475807.0,10.0,14.0,3.0,2.0,2.0,10.0,1.0,9034.0,1021027.0,14896.0,2195,7,Self_Employed,no,normal,2,3,flat,Kuala Lumpur,Reject,9,24.0
2196,383883.0,23.0,14.0,4.0,2.0,1.0,10.0,1.0,10757.0,932225.0,18128.0,2196,7,Self_Employed,yes,gold,2,3,flat,Kuala Lumpur,Accept,6,37.0
2197,756189.0,13.0,14.0,4.0,2.0,1.0,10.0,1.0,8584.0,575791.0,10075.0,2197,7,Self_Employed,no,normal,2,1,flat,Kuala Lumpur,Accept,7,27.0
2198,266164.0,14.0,14.0,4.0,2.0,1.0,10.0,1.0,9071.0,809904.0,11595.0,2198,7,Self_Employed,yes,normal,2,2,flat,Kuala Lumpur,Reject,8,28.0
2199,750080.0,24.0,15.0,4.0,2.0,1.0,10.0,2.0,11075.0,788134.0,12942.0,2199,7,Self_Employed,no,normal,2,2,flat,Kuala Lumpur,Reject,9,39.0
2200,459098.0,15.0,16.0,2.0,2.0,5.0,10.0,3.0,5154.0,756803.0,12173.0,2200,1,Fresh_Graduate,yes,normal,3,1,flat,Kuala Lumpur,Accept,7,31.0
2201,562009.0,16.0,11.0,2.0,2.0,2.0,10.0,1.0,11162.0,951972.0,15868.0,2201,1,Fresh_Graduate,no,normal,3,3,flat,Kuala Lumpur,Accept,6,27.0
2202,529614.0,15.0,15.0,2.0,2.0,5.0,10.0,2.0,4476.0,516862.0,12772.0,2202,1,Fresh_Graduate,yes,normal,3,1,flat,Kuala Lumpur,Reject,9,30.0
2203,706801.0,14.0,15.0,2.0,2.0,5.0,10.0,1.0,6645.0,603821.0,15443.0,2203,1,Fresh_Graduate,no,normal,3,1,flat,Kuala Lumpur,Accept,9,29.0
2204,591344.0,15.0,15.0,3.0,2.0,5.0,10.0,1.0,5742.0,603201.0,10511.0,2204,1,Fresh_Graduate,yes,normal,3,1,flat,Kuala Lumpur,Reject,8,30.0
2205,383883.0,17.0,15.0,2.0,2.0,2.0,10.0,1.0,9696.0,493090.0,11280.0,2205,1,Fresh_Graduate,no,normal,3,3,flat,Kuala Lumpur,Reject,8,32.0
2206,165040.0,10.0,13.0,2.0,2.0,5.0,10.0,1.0,10740.0,892139.0,13042.0,2206,1,Fresh_Graduate,yes,platinum,3,1,flat,Kuala Lumpur,Accept,8,23.0
2207,696832.0,15.0,15.0,2.0,2.0,1.0,10.0,3.0,8733.0,1359528.0,12657.0,2207,1,Fresh_Graduate,no,normal,3,2,flat,Kuala Lumpur,Accept,8,30.0
2208,657352.0,20.0,15.0,2.0,2.0,3.0,10.0,3.0,7098.0,1253505.0,18236.0,2208,1,Fresh_Graduate,yes,gold,3,1,flat,Kuala Lumpur,Accept,7,35.0
2209,216367.0,15.0,15.0,2.0,2.0,2.0,10.0,1.0,10392.0,1110272.0,13252.0,2209,1,Fresh_Graduate,no,gold,3,3,flat,Kuala Lumpur,Reject,9,30.0
2210,541683.0,18.0,15.0,2.0,2.0,2.0,10.0,1.0,11592.0,845237.0,10709.0,2210,1,Fresh_Graduate,yes,normal,3,1,flat,Kuala Lumpur,Accept,9,33.0
2211,595311.0,13.0,15.0,2.0,2.0,5.0,10.0,2.0,5922.0,1186498.0,11525.0,2211,1,Fresh_Graduate,no,gold,3,2,flat,Kuala Lumpur,Accept,6,28.0
2212,295968.0,21.0,15.0,2.0,2.0,5.0,10.0,3.0,7660.0,524315.0,18613.0,2212,1,Fresh_Graduate,yes,normal,3,3,flat,Kuala Lumpur,Reject,6,36.0
2213,475076.0,11.0,15.0,2.0,2.0,5.0,10.0,3.0,8075.0,513439.0,12471.0,2213,1,Fresh_Graduate,no,gold,3,3,flat,Kuala Lumpur,Accept,8,26.0
2214,318416.0,20.0,15.0,2.0,2.0,5.0,10.0,2.0,8455.0,1158579.0,9528.0,2214,1,Fresh_Graduate,yes,normal,3,3,flat,Kuala Lumpur,Accept,8,35.0
2215,404731.0,19.0,13.0,4.0,2.0,2.0,10.0,1.0,3631.0,499566.0,14485.0,2215,1,Fresh_Graduate,no,normal,3,2,flat,Kuala Lumpur,Accept,7,32.0
2216,504194.0,10.0,13.0,3.0,2.0,5.0,10.0,2.0,9887.0,661505.0,13042.0,2216,1,Fresh_Graduate,yes,normal,3,2,flat,Kuala Lumpur,Accept,8,23.0
2217,359329.0,10.0,16.0,2.0,2.0,1.0,10.0,3.0,6941.0,1327530.0,12319.0,2217,1,Fresh_Graduate,no,gold,3,2,flat,Kuala Lumpur,Accept,7,26.0
2218,166146.0,22.0,15.0,4.0,2.0,5.0,10.0,3.0,10141.0,936806.0,8218.0,2218,1,Fresh_Graduate,yes,normal,3,2,flat,Kuala Lumpur,Reject,8,37.0
2219,751085.0,18.0,15.0,2.0,2.0,5.0,10.0,1.0,10408.0,963381.0,13392.0,2219,1,Fresh_Graduate,no,normal,3,3,flat,Kuala Lumpur,Accept,6,33.0
2220,292949.0,13.0,15.0,2.0,2.0,2.0,10.0,2.0,8169.0,1206559.0,15224.0,2220,1,Fresh_Graduate,yes,normal,3,2,terrace,Kuala Lumpur,Reject,9,28.0
2221,181945.0,22.0,15.0,2.0,2.0,5.0,10.0,1.0,5111.0,1264981.0,8068.0,2221,1,Fresh_Graduate,no,platinum,3,2,terrace,Kuala Lumpur,Accept,7,37.0
2222,538482.0,14.0,15.0,2.0,2.0,5.0,10.0,1.0,6645.0,1437046.0,8634.0,2222,1,Fresh_Graduate,yes,normal,3,2,terrace,Kuala Lumpur,Accept,9,29.0
2223,640809.0,19.0,15.0,2.0,2.0,5.0,10.0,1.0,4942.0,1005769.0,13785.0,2223,1,Fresh_Graduate,no,gold,3,2,terrace,Kuala Lumpur,Reject,7,34.0
2224,265502.0,10.0,5.0,2.0,2.0,1.0,10.0,1.0,7921.0,818143.0,11763.0,2224,1,Fresh_Graduate,yes,platinum,3,1,terrace,Kuala Lumpur,Reject,7,15.0
2225,617266.0,20.0,15.0,2.0,2.0,5.0,10.0,1.0,3839.0,1318655.0,8107.0,2225,1,Fresh_Graduate,no,normal,3,2,terrace,Kuala Lumpur,Accept,8,35.0
2226,545805.0,13.0,15.0,3.0,2.0,5.0,10.0,1.0,10877.0,706855.0,17060.0,2226,1,Fresh_Graduate,yes,gold,3,1,terrace,Kuala Lumpur,Accept,8,28.0
2227,572922.0,15.0,15.0,2.0,2.0,3.0,10.0,1.0,11908.0,1209525.0,11201.0,2227,1,Fresh_Graduate,no,normal,3,3,terrace,Kuala Lumpur,Reject,7,30.0
2228,511240.0,19.0,15.0,2.0,2.0,5.0,10.0,3.0,8594.0,595453.0,15051.0,2228,1,Fresh_Graduate,yes,normal,3,1,terrace,Kuala Lumpur,Accept,8,34.0
2229,324774.0,14.0,15.0,2.0,2.0,2.0,10.0,1.0,6715.0,491729.0,13252.0,2229,1,Fresh_Graduate,no,normal,3,1,terrace,Kuala Lumpur,Accept,7,29.0
2230,730108.0,10.0,15.0,2.0,2.0,4.0,10.0,3.0,7236.0,932158.0,10163.0,2230,1,Fresh_Graduate,yes,platinum,3,3,terrace,Kuala Lumpur,Accept,6,25.0
2231,136957.0,19.0,15.0,2.0,2.0,5.0,10.0,1.0,10927.0,928806.0,16547.0,2231,1,Fresh_Graduate,no,gold,3,1,terrace,Kuala Lumpur,Accept,6,34.0
2232,680852.0,24.0,15.0,2.0,2.0,2.0,10.0,3.0,5152.0,891000.0,11333.0,2232,1,Fresh_Graduate,yes,gold,3,1,terrace,Kuala Lumpur,Accept,7,39.0
2233,601329.0,24.0,12.0,2.0,2.0,1.0,10.0,2.0,8935.0,666431.0,12307.0,2233,1,Fresh_Graduate,no,normal,3,2,terrace,Kuala Lumpur,Accept,6,36.0
2234,238055.0,12.0,15.0,3.0,2.0,5.0,10.0,2.0,12329.0,756864.0,17613.0,2234,1,Fresh_Graduate,yes,normal,3,3,terrace,Kuala Lumpur,Reject,6,27.0
2235,140407.0,15.0,8.0,2.0,2.0,5.0,11.0,3.0,8619.0,933938.0,12446.0,2235,1,Fresh_Graduate,no,gold,3,1,terrace,Kuala Lumpur,Accept,6,23.0
2236,663570.0,16.0,12.0,2.0,2.0,5.0,10.0,2.0,7593.0,667145.0,12686.0,2236,1,Fresh_Graduate,yes,normal,3,1,terrace,Kuala Lumpur,Accept,8,28.0
2237,153394.0,24.0,15.0,2.0,2.0,5.0,11.0,2.0,9950.0,946447.0,18433.0,2237,1,Fresh_Graduate,no,gold,3,1,terrace,Kuala Lumpur,Accept,8,39.0
2238,366781.0,19.0,15.0,2.0,2.0,5.0,10.0,1.0,5579.0,465548.0,8373.0,2238,1,Fresh_Graduate,yes,normal,3,1,terrace,Kuala Lumpur,Accept,6,34.0
2239,794388.0,11.0,15.0,2.0,2.0,2.0,10.0,3.0,7228.0,568244.0,12213.0,2239,1,Fresh_Graduate,no,gold,3,2,terrace,Kuala Lumpur,Reject,9,26.0
2240,536708.0,18.0,15.0,2.0,2.0,5.0,10.0,1.0,9808.0,1193665.0,14062.0,2240,1,Fresh_Graduate,yes,platinum,3,3,terrace,Kuala Lumpur,Accept,8,33.0
2241,579893.0,12.0,15.0,2.0,2.0,2.0,10.0,1.0,7420.0,1252704.0,7724.0,2241,1,Fresh_Graduate,no,gold,3,3,terrace,Kuala Lumpur,Accept,8,27.0
2242,667556.0,14.0,15.0,3.0,2.0,5.0,10.0,2.0,10377.0,939550.0,8161.0,2242,1,Fresh_Graduate,yes,normal,3,1,terrace,Kuala Lumpur,Accept,8,29.0
2243,471031.0,20.0,15.0,2.0,2.0,5.0,10.0,2.0,12237.0,583657.0,15370.0,2243,1,Fresh_Graduate,no,normal,3,1,terrace,Kuala Lumpur,Accept,6,35.0
2244,666649.0,19.0,9.0,3.0,2.0,5.0,10.0,3.0,7295.0,505836.0,14452.0,2244,1,Fresh_Graduate,yes,platinum,3,2,terrace,Kuala Lumpur,Accept,9,28.0
2245,753941.0,19.0,15.0,2.0,2.0,5.0,10.0,3.0,9012.0,1152224.0,13900.0,2245,1,Fresh_Graduate,no,gold,3,1,terrace,Kuala Lumpur,Accept,6,34.0
2246,267767.0,22.0,10.0,2.0,2.0,2.0,10.0,3.0,9804.0,549051.0,15738.0,2246,1,Fresh_Graduate,yes,normal,3,3,terrace,Kuala Lumpur,Reject,6,32.0
2247,648467.0,22.0,15.0,2.0,2.0,5.0,11.0,1.0,6957.0,622492.0,18326.0,2247,1,Fresh_Graduate,no,normal,3,1,terrace,Kuala Lumpur,Accept,8,37.0
2248,444963.0,19.0,15.0,2.0,2.0,5.0,10.0,2.0,11407.0,662915.0,15403.0,2248,1,Fresh_Graduate,yes,normal,3,2,terrace,Kuala Lumpur,Accept,7,34.0
2249,658266.0,16.0,15.0,2.0,2.0,5.0,10.0,2.0,7887.0,774673.0,12704.0,2249,1,Fresh_Graduate,no,gold,3,2,terrace,Kuala Lumpur,Accept,9,31.0
2250,383883.0,22.0,15.0,2.0,2.0,5.0,10.0,1.0,6182.0,1331084.0,19758.0,2250,1,Fresh_Graduate,yes,gold,3,2,terrace,Kuala Lumpur,Accept,6,37.0
2251,766039.0,24.0,15.0,2.0,2.0,5.0,10.0,2.0,6991.0,1264784.0,16214.0,2251,1,Fresh_Graduate,no,normal,3,3,terrace,Kuala Lumpur,Reject,7,39.0
2252,253351.0,10.0,15.0,2.0,2.0,5.0,10.0,1.0,5982.0,753247.0,12823.0,2252,1,Fresh_Graduate,yes,gold,3,3,terrace,Kuala Lumpur,Accept,8,25.0
2253,372970.0,20.0,15.0,2.0,2.0,1.0,10.0,3.0,4653.0,1390946.0,10085.0,2253,1,Fresh_Graduate,no,normal,3,2,terrace,Kuala Lumpur,Reject,8,35.0
2254,559360.0,20.0,15.0,2.0,2.0,5.0,10.0,2.0,7051.0,1350748.0,15370.0,2254,1,Fresh_Graduate,yes,gold,3,3,terrace,Kuala Lumpur,Accept,8,35.0
2255,383883.0,22.0,15.0,2.0,2.0,5.0,10.0,1.0,7422.0,574445.0,8572.0,2255,1,Fresh_Graduate,no,normal,3,1,terrace,Kuala Lumpur,Accept,7,37.0
2256,322412.0,21.0,13.0,2.0,2.0,2.0,10.0,3.0,9468.0,1205718.0,9832.0,2256,1,Fresh_Graduate,yes,normal,3,1,terrace,Kuala Lumpur,Accept,8,34.0
2257,496594.0,18.0,15.0,2.0,2.0,5.0,10.0,1.0,8920.0,771973.0,8089.0,2257,1,Fresh_Graduate,no,gold,3,3,terrace,Kuala Lumpur,Reject,7,33.0
2258,574302.0,21.0,15.0,2.0,2.0,5.0,10.0,1.0,5971.0,566733.0,16554.0,2258,1,Fresh_Graduate,yes,normal,3,1,terrace,Kuala Lumpur,Accept,6,36.0
2259,658306.0,19.0,11.0,2.0,2.0,5.0,10.0,3.0,10558.0,880662.0,11453.0,2259,1,Fresh_Graduate,no,normal,3,2,terrace,Kuala Lumpur,Accept,8,30.0
2260,547749.0,14.0,15.0,3.0,2.0,5.0,10.0,1.0,6668.0,688099.0,15824.0,2260,1,Fresh_Graduate,yes,normal,3,3,terrace,Kuala Lumpur,Reject,9,29.0
2261,655376.0,19.0,9.0,3.0,2.0,5.0,10.0,2.0,7295.0,1294706.0,15029.0,2261,1,Fresh_Graduate,no,normal,3,1,terrace,Kuala Lumpur,Accept,6,28.0
2262,305385.0,12.0,15.0,2.0,2.0,5.0,10.0,1.0,4389.0,1156820.0,13241.0,2262,1,Fresh_Graduate,yes,normal,3,1,terrace,Kuala Lumpur,Accept,7,27.0
2263,339748.0,20.0,15.0,2.0,2.0,5.0,10.0,1.0,6861.0,1194990.0,17113.0,2263,1,Fresh_Graduate,no,gold,3,1,terrace,Kuala Lumpur,Accept,6,35.0
2264,359626.0,14.0,15.0,2.0,2.0,5.0,10.0,2.0,10653.0,1162376.0,8688.0,2264,1,Fresh_Graduate,yes,normal,3,1,terrace,Kuala Lumpur,Accept,7,29.0
2265,533822.0,23.0,15.0,2.0,2.0,2.0,10.0,1.0,9970.0,733722.0,14203.0,2265,1,Fresh_Graduate,no,normal,3,1,terrace,Kuala Lumpur,Accept,9,38.0
2266,520477.0,17.0,15.0,2.0,2.0,1.0,10.0,3.0,6987.0,426989.0,13617.0,2266,1,Fresh_Graduate,yes,normal,3,3,terrace,Kuala Lumpur,Accept,9,32.0
2267,264287.0,21.0,6.0,4.0,2.0,1.0,10.0,3.0,9858.0,1058994.0,11467.0,2267,1,Fresh_Graduate,no,platinum,3,3,terrace,Kuala Lumpur,Accept,7,27.0
2268,658266.0,16.0,15.0,2.0,2.0,5.0,10.0,2.0,10209.0,970796.0,12704.0,2268,1,Fresh_Graduate,yes,normal,3,1,terrace,Kuala Lumpur,Reject,9,31.0
2269,595311.0,12.0,15.0,2.0,2.0,5.0,10.0,3.0,10347.0,607281.0,17062.0,2269,1,Fresh_Graduate,no,platinum,3,2,terrace,Kuala Lumpur,Accept,8,27.0
2270,642965.0,23.0,15.0,2.0,2.0,3.0,10.0,2.0,5692.0,679129.0,11950.0,2270,1,Fresh_Graduate,yes,normal,3,3,terrace,Kuala Lumpur,Accept,7,38.0
2271,556385.0,14.0,15.0,2.0,2.0,2.0,10.0,1.0,5706.0,1138340.0,13252.0,2271,1,Fresh_Graduate,no,gold,3,1,terrace,Kuala Lumpur,Accept,7,29.0
2272,459098.0,15.0,15.0,2.0,2.0,5.0,10.0,3.0,8513.0,1061172.0,13785.0,2272,1,Fresh_Graduate,yes,normal,3,1,terrace,Kuala Lumpur,Accept,6,30.0
2273,596964.0,19.0,15.0,2.0,2.0,5.0,10.0,2.0,11786.0,689318.0,13180.0,2273,1,Fresh_Graduate,no,gold,3,1,terrace,Kuala Lumpur,Reject,9,34.0
2274,739876.0,19.0,15.0,4.0,2.0,5.0,10.0,2.0,9936.0,1034168.0,13316.0,2274,1,Fresh_Graduate,yes,gold,3,1,terrace,Kuala Lumpur,Accept,8,34.0
2275,778233.0,21.0,15.0,4.0,2.0,2.0,11.0,1.0,5786.0,722333.0,10089.0,2275,1,Fresh_Graduate,no,normal,3,2,terrace,Kuala Lumpur,Accept,8,36.0
2276,603804.0,19.0,15.0,2.0,2.0,5.0,10.0,2.0,7674.0,1254706.0,18236.0,2276,1,Fresh_Graduate,yes,platinum,3,3,terrace,Kuala Lumpur,Accept,8,34.0
2277,132477.0,11.0,15.0,2.0,2.0,5.0,10.0,1.0,8192.0,874074.0,18355.0,2277,1,Fresh_Graduate,no,normal,3,1,terrace,Kuala Lumpur,Accept,9,26.0
2278,502995.0,13.0,15.0,3.0,2.0,5.0,10.0,1.0,7832.0,1412721.0,16666.0,2278,1,Fresh_Graduate,yes,normal,3,3,terrace,Kuala Lumpur,Accept,8,28.0
2279,153279.0,19.0,9.0,3.0,2.0,5.0,10.0,3.0,7295.0,482014.0,16725.0,2279,1,Fresh_Graduate,no,gold,3,3,terrace,Kuala Lumpur,Accept,7,28.0
2280,154218.0,22.0,15.0,4.0,2.0,1.0,10.0,2.0,7189.0,1067142.0,16067.0,2280,1,Fresh_Graduate,yes,normal,3,3,terrace,Kuala Lumpur,Accept,6,37.0
2281,590862.0,19.0,15.0,3.0,2.0,5.0,10.0,1.0,11193.0,1261041.0,15357.0,2281,1,Fresh_Graduate,no,normal,3,1,terrace,Kuala Lumpur,Accept,8,34.0
2282,720389.0,23.0,9.0,2.0,2.0,5.0,10.0,1.0,8340.0,466153.0,8950.0,2282,1,Fresh_Graduate,yes,normal,3,1,terrace,Kuala Lumpur,Reject,6,32.0
2283,669732.0,20.0,15.0,3.0,2.0,5.0,10.0,1.0,10466.0,998419.0,11877.0,2283,1,Fresh_Graduate,no,normal,3,3,terrace,Kuala Lumpur,Reject,7,35.0
2284,111264.0,15.0,15.0,2.0,2.0,5.0,11.0,1.0,8755.0,799959.0,10105.0,2284,1,Fresh_Graduate,yes,normal,3,3,terrace,Kuala Lumpur,Accept,6,30.0
2285,119296.0,20.0,15.0,2.0,2.0,5.0,11.0,1.0,7690.0,1006647.0,16325.0,2285,1,Fresh_Graduate,no,normal,3,3,terrace,Kuala Lumpur,Accept,6,35.0
2286,409617.0,15.0,15.0,3.0,2.0,2.0,11.0,1.0,5682.0,482164.0,12772.0,2286,1,Fresh_Graduate,yes,normal,3,3,terrace,Kuala Lumpur,Reject,9,30.0
2287,371001.0,19.0,15.0,2.0,2.0,5.0,10.0,2.0,8000.0,495214.0,18911.0,2287,1,Fresh_Graduate,no,normal,3,1,terrace,Kuala Lumpur,Accept,7,34.0
