,Unnamed: 0,Loan_Amount,Loan_Tenure_Year,Years_to_Financial_Freedom,Number_of_Credit_Card_Facility,Number_of_Properties,Number_of_Bank_Products,Years_for_Property_to_Completion,Number_of_Side_Income,Monthly_Salary,Total_Sum_of_Loan,Total_Income_for_Join_Application,Unnamed: 0.1,Credit_Card_Exceed_Months,Employment_Type,More_Than_One_Products,Credit_Card_types,Number_of_Dependents,Number_of_Loan_to_Approve,Property_Type,State,Score,Total_Duration,Decision
2951,2951,0,2,13,1,0,0,3,0,0,1,0,1709,6,2,0,1,3,2,3,0,0,578,1
2952,2952,0,7,10,0,0,3,1,0,0,0,1,1159,5,0,0,1,1,1,2,2,0,682,1
2953,2953,0,13,11,3,3,1,0,0,2,2,0,1975,6,0,0,1,4,0,1,1,1,1084,1
2954,2954,1,3,11,2,2,0,0,0,2,0,2,1218,1,1,1,0,1,0,2,4,2,450,1
2955,2955,0,11,10,0,0,4,1,1,0,1,1,1128,5,0,0,0,1,0,2,2,0,1012,1
2956,2956,0,1,10,1,0,0,0,0,0,2,0,1522,5,1,1,1,3,2,0,4,1,261,1
2957,2957,0,5,10,0,0,1,0,0,0,1,2,1098,0,0,0,1,1,1,2,2,3,576,1
2958,2958,0,3,4,2,0,0,0,0,2,2,0,422,2,4,0,1,0,0,1,7,3,83,1
2959,2959,0,7,11,2,2,0,0,0,0,1,2,1388,6,4,1,1,2,1,0,4,1,826,1
2960,2960,0,11,4,4,0,0,0,1,0,0,0,422,2,4,0,1,0,0,1,7,2,529,1
2961,2961,2,6,1,0,0,0,0,0,2,2,2,129,5,3,0,1,0,1,1,0,2,79,1
2962,2962,0,9,10,1,0,3,0,1,2,0,0,1059,0,0,0,2,1,0,2,2,0,877,1
2963,2963,0,10,9,2,0,0,0,0,1,2,1,943,6,1,1,1,0,1,3,2,0,921,1
2964,2964,1,3,12,1,0,0,0,0,0,1,0,1506,4,4,0,1,2,1,0,4,2,534,1
2965,2965,1,11,12,2,0,0,2,0,0,0,0,1489,2,4,1,0,2,1,0,4,2,1074,1
2966,2966,1,10,8,2,0,0,2,1,1,1,0,2076,4,2,0,1,0,0,2,2,0,774,1
2967,2967,2,4,9,2,0,0,0,1,0,1,1,985,6,1,0,1,0,0,2,2,1,403,1
2968,2968,0,9,10,2,0,3,0,0,1,0,1,1825,4,0,1,1,4,0,3,3,1,953,1
2969,2969,0,4,0,0,0,0,0,0,1,2,1,36,0,3,1,1,0,0,1,0,0,15,1
2970,2970,2,7,6,3,0,2,0,0,0,2,2,601,3,2,0,0,0,0,1,7,1,350,1
2971,2971,0,0,11,1,0,0,0,0,0,0,0,1530,5,1,1,1,3,0,0,4,0,245,1
2972,2972,2,10,0,0,0,0,0,1,1,2,1,8,0,3,0,1,0,1,1,0,2,145,1
2973,2973,1,5,0,0,0,0,0,1,1,1,0,96,0,3,1,1,0,1,1,0,3,36,1
2974,2974,0,11,5,0,1,0,2,1,1,2,0,569,5,1,1,0,0,1,1,7,2,663,1
2975,2975,2,1,6,3,0,2,0,1,0,0,1,630,3,2,0,1,0,0,1,7,0,64,1
2976,2976,0,8,10,0,0,4,0,0,2,1,1,1012,0,0,0,1,1,1,2,2,0,809,1
2977,2977,1,4,8,2,0,0,2,0,1,2,0,899,4,2,1,1,0,0,3,2,3,297,1
2978,2978,0,5,11,2,1,0,0,1,0,1,2,1392,4,4,1,1,2,1,0,4,0,623,1
2979,2979,1,5,8,2,0,0,3,1,1,1,0,2080,4,2,0,1,0,0,2,2,0,365,1
2980,2980,2,11,3,4,0,0,0,0,1,1,1,376,6,4,0,1,0,1,1,7,3,427,1
2981,2981,0,4,7,2,0,2,0,0,0,1,0,710,5,2,0,1,0,0,1,2,3,265,1
2982,2982,2,7,7,1,0,2,0,0,0,0,0,742,5,2,0,1,0,1,1,2,0,437,1
2983,2983,1,8,10,0,0,3,1,1,0,0,0,1114,5,0,0,0,1,2,2,2,1,849,1
2984,2984,0,13,12,1,0,0,1,0,2,0,0,1587,5,1,1,1,3,1,0,4,0,1097,1
2985,2985,0,8,8,2,0,0,2,1,2,0,2,2027,4,2,0,1,0,1,2,2,3,580,1
2986,2986,1,6,10,1,0,0,0,0,1,2,0,1642,3,2,0,1,3,0,3,0,2,580,1
2987,2987,1,6,14,4,0,3,0,0,2,2,2,1990,6,0,0,1,4,0,1,1,1,929,1
2988,2988,0,6,3,0,0,0,0,0,1,0,2,116,5,3,1,1,0,0,1,0,2,153,1
2989,2989,0,8,4,3,0,0,0,0,0,1,0,421,2,4,0,1,0,1,1,7,2,262,1
2990,2990,0,7,9,2,0,0,0,0,1,1,0,982,6,1,0,1,0,1,2,2,2,654,1
2991,2991,1,4,11,2,2,0,0,1,2,1,2,1230,1,1,1,0,1,0,2,4,2,559,1
2992,2992,0,5,5,2,0,1,0,0,0,1,1,708,5,2,1,1,0,1,1,2,3,237,1
2993,2993,1,6,7,2,0,2,0,1,1,1,0,774,5,2,1,1,0,0,1,2,2,415,1
2994,2994,1,5,10,2,0,1,0,0,0,1,1,775,5,2,1,1,0,0,1,2,1,511,1
2995,2995,0,1,9,2,0,0,0,1,0,0,0,938,6,1,1,0,0,1,3,2,0,145,1
2996,2996,1,12,3,0,0,0,0,0,2,2,0,68,0,3,1,0,0,1,1,0,3,517,1
2997,2997,1,5,13,1,0,0,3,1,2,0,0,1738,6,2,0,1,3,2,3,2,3,796,1
2998,2998,2,10,5,0,1,0,2,1,1,1,0,570,5,1,0,0,0,0,1,7,0,562,1
2999,2999,0,9,10,1,0,0,0,0,2,2,2,2195,6,0,1,1,0,0,2,2,2,923,1
3000,3000,0,13,13,3,0,2,0,0,0,2,1,1845,4,0,1,1,4,1,3,3,2,1105,1
3001,3001,2,4,9,1,0,0,0,0,0,0,0,1511,5,1,0,1,3,2,0,4,0,444,1
3002,3002,1,3,6,3,1,2,0,1,0,1,0,687,3,2,1,2,0,0,1,2,0,108,1
3003,3003,0,4,9,2,0,0,0,0,0,0,0,966,6,1,1,1,0,1,3,2,3,361,1
3004,3004,2,10,0,0,0,0,0,0,1,1,1,37,0,3,1,1,0,0,1,0,1,148,1
3005,3005,0,9,1,0,0,0,0,1,2,0,0,128,5,3,0,1,0,0,1,0,2,169,1
3006,3006,1,9,10,0,0,4,0,0,0,2,0,2278,0,0,1,1,1,1,3,2,3,895,1
3007,3007,0,6,10,0,0,3,0,0,2,0,1,1011,0,0,0,1,1,1,2,2,0,661,1
3008,3008,1,5,11,2,1,0,0,1,0,0,2,1390,5,4,0,1,2,1,0,4,1,642,1
3009,3009,0,4,10,0,0,3,0,0,2,0,1,1023,0,0,0,1,1,1,2,2,0,498,1
3010,3010,0,10,11,2,0,0,0,1,0,1,2,1393,6,4,1,1,2,0,0,4,0,972,1
3011,3011,2,6,10,1,0,0,0,0,1,1,0,1253,1,1,1,1,2,2,2,4,2,697,1
3012,3012,0,10,8,1,0,0,3,0,2,0,0,1728,6,2,0,1,3,2,3,2,3,856,1
3013,3013,1,14,10,1,0,4,0,1,2,1,1,1024,0,0,1,1,1,1,2,2,3,1083,1
3014,3014,2,11,10,2,1,0,0,0,1,2,0,1244,1,1,1,0,1,0,2,4,3,1001,1
3015,3015,0,8,9,2,0,0,0,0,0,0,0,959,6,1,1,1,0,1,3,2,0,691,1
3016,3016,0,2,9,1,0,2,1,1,2,1,1,1121,5,0,0,0,1,1,2,2,0,250,1
3017,3017,0,4,9,1,0,0,0,0,0,2,0,2194,6,1,1,1,0,0,2,2,2,411,1
3018,3018,2,9,3,2,0,1,0,2,1,1,0,387,6,4,0,1,0,0,1,7,1,303,1
3019,3019,0,12,8,2,0,0,3,0,0,1,0,839,4,2,1,1,0,1,3,2,2,943,1
3020,3020,0,6,10,0,0,2,0,0,1,2,2,1087,0,0,0,1,1,1,2,2,1,607,1
3021,3021,0,2,9,0,0,1,0,2,0,2,2,2240,0,0,0,1,1,1,3,2,1,266,1
3022,3022,0,10,10,1,0,2,0,0,1,2,0,2287,0,0,1,1,1,2,3,2,1,922,1
3023,3023,1,9,7,2,0,1,1,0,2,2,1,803,4,2,0,0,0,1,0,2,3,748,1
3024,3024,2,10,8,2,0,1,1,0,0,1,0,284,1,1,0,0,0,0,1,0,0,882,1
3025,3025,1,9,9,0,0,0,2,1,2,2,0,572,5,1,0,0,0,2,1,7,2,843,1
3026,3026,0,8,3,4,0,1,1,0,0,1,0,295,1,1,0,1,0,0,1,0,3,264,1
3027,3027,0,11,8,2,0,0,3,1,2,1,0,836,4,2,1,1,0,1,3,2,2,888,1
3028,3028,0,1,9,2,0,0,0,1,0,0,1,938,6,1,1,1,0,1,3,2,0,145,1
3029,3029,0,11,10,1,0,3,1,0,0,2,0,1107,5,0,0,0,1,0,2,2,0,1009,1
3030,3030,0,4,9,0,0,3,0,0,0,0,2,2201,1,0,0,1,0,0,2,2,2,476,1
3031,3031,2,10,0,0,0,0,0,0,1,0,1,37,0,3,1,0,0,1,1,0,0,188,1
3032,3032,2,11,10,0,0,4,0,2,1,1,0,2214,0,0,0,1,1,1,3,2,3,987,1
3033,3033,0,11,4,4,0,0,0,0,1,0,0,443,2,4,0,1,0,0,1,7,1,506,1
3034,3034,2,2,10,0,0,1,0,1,1,1,2,2226,0,0,1,1,1,1,3,2,0,279,1
3035,3035,0,9,7,2,0,2,0,0,2,0,0,744,5,2,1,1,0,1,1,2,0,604,1
3036,3036,2,3,1,0,0,0,0,1,1,1,1,16,0,3,0,1,0,0,1,0,2,20,1
3037,3037,2,8,6,3,0,1,0,1,2,2,2,605,3,2,1,1,0,1,1,7,3,469,1
3038,3038,1,11,12,1,0,0,0,1,2,0,0,1586,5,1,1,1,3,0,0,4,0,1075,1
3039,3039,0,7,7,2,0,0,1,1,0,0,1,2102,5,1,0,1,0,0,2,2,2,522,1
3040,3040,0,6,10,0,0,4,0,0,2,1,1,1004,0,0,1,1,1,1,2,2,0,582,1
3041,3041,1,5,7,2,0,2,0,1,0,1,0,777,5,2,1,1,0,0,1,2,2,270,1
3042,3042,2,10,10,1,0,0,1,0,2,1,2,1682,3,2,1,1,3,1,3,0,0,975,1
3043,3043,2,6,8,2,0,0,1,0,1,1,0,2077,4,2,0,1,0,1,2,2,0,497,1
3044,3044,2,1,10,0,0,1,0,1,1,1,2,2236,0,0,1,1,1,1,3,2,0,223,1
3045,3045,0,11,5,0,0,1,0,1,1,2,0,2247,0,0,1,1,1,2,3,2,3,692,1
3046,3046,1,5,7,1,0,2,0,1,1,1,1,775,5,2,1,1,0,1,1,2,1,281,1
3047,3047,2,5,10,2,2,0,0,0,1,2,0,1268,1,1,1,1,2,1,0,4,1,547,1
3048,3048,2,7,2,4,0,1,0,0,1,2,0,301,4,1,0,1,0,0,1,0,3,165,1
3049,3049,2,11,11,0,1,1,0,2,2,1,0,1327,6,4,1,1,2,0,0,4,3,1037,1
3050,3050,0,5,1,1,0,0,0,0,0,1,0,188,5,3,1,1,0,0,1,0,3,47,1
3051,3051,2,4,5,2,0,1,0,0,2,2,2,604,3,2,0,1,0,0,1,7,0,167,1
3052,3052,2,4,12,1,0,0,0,0,0,1,0,1503,3,1,0,1,2,1,0,4,2,643,1
3053,3053,0,8,10,1,0,0,0,1,0,1,0,1575,5,1,1,1,3,0,0,4,2,886,1
3054,3054,2,4,6,2,0,0,0,0,1,1,0,2077,4,2,1,0,0,0,2,2,0,238,1
3055,3055,2,7,0,0,0,1,0,1,1,1,1,3,0,3,0,1,0,1,1,0,1,68,1
3056,3056,1,5,10,0,0,3,1,1,2,1,1,2332,5,0,0,1,1,1,3,2,0,532,1
3057,3057,1,13,6,3,0,2,0,0,2,0,0,674,3,2,0,0,0,1,1,2,1,869,1
3058,3058,0,7,7,2,0,2,0,0,1,0,0,742,5,2,0,1,0,2,1,2,3,420,1
3059,3059,2,5,8,1,0,0,3,0,1,1,0,833,4,2,1,1,0,0,3,2,2,393,1
3060,3060,0,9,8,2,0,0,3,1,1,0,0,830,4,2,0,1,0,1,3,2,2,676,1
3061,3061,0,7,12,2,0,0,2,0,2,0,0,1490,2,4,0,1,2,1,0,4,0,918,1
3062,3062,0,11,7,2,0,1,1,0,0,1,0,285,1,1,0,1,0,0,1,0,3,833,1
3063,3063,0,9,10,3,0,3,0,0,1,0,1,1815,4,0,1,1,4,1,3,3,1,864,1
3064,3064,2,6,1,0,0,0,0,1,2,0,0,135,5,3,0,1,0,1,1,0,2,82,1
3065,3065,2,6,9,0,0,4,0,0,0,1,0,1021,0,0,1,1,1,1,2,2,1,624,1
3066,3066,0,8,14,1,0,3,0,1,0,0,1,1829,4,0,1,1,4,0,3,3,2,1041,1
3067,3067,1,8,12,1,0,0,2,0,0,0,0,1483,2,4,1,0,2,2,0,4,2,945,1
3068,3068,0,5,8,2,0,2,0,0,0,1,0,715,5,2,0,1,0,2,1,2,3,367,1
3069,3069,2,1,0,0,0,0,0,0,1,0,2,21,0,3,1,1,0,0,1,0,2,3,1
3070,3070,0,12,9,2,0,4,0,0,2,0,1,1016,0,0,0,1,1,1,2,2,0,1004,1
3071,3071,0,11,10,0,0,3,1,1,2,1,1,2318,5,0,0,1,1,1,3,2,0,978,1
3072,3072,0,8,10,0,0,4,0,0,1,1,0,2299,4,0,0,1,1,1,3,2,1,830,1
3073,3073,1,8,8,0,0,0,2,1,2,2,0,574,5,1,1,0,0,1,1,7,0,680,1
3074,3074,2,3,10,0,0,4,0,1,1,0,1,1189,5,0,1,1,1,0,2,2,2,349,1
3075,3075,2,9,11,1,0,1,0,2,1,1,0,1321,6,4,0,0,2,0,0,4,3,955,1
3076,3076,1,8,9,1,0,0,3,1,1,2,1,1774,6,2,0,0,4,0,3,2,0,751,1
3077,3077,0,12,4,4,0,0,0,1,0,0,0,424,2,4,0,1,0,0,1,7,2,599,1
3078,3078,0,10,2,4,0,1,0,1,2,0,0,300,1,1,0,1,0,1,1,0,3,292,1
3079,3079,1,7,10,2,0,1,0,2,2,2,0,322,6,4,0,1,0,1,1,0,2,773,1
3080,3080,0,6,10,0,0,3,1,0,2,0,1,2321,5,0,0,1,1,1,3,2,0,622,1
3081,3081,0,9,4,4,0,0,0,1,0,1,0,423,2,4,1,1,0,1,1,7,3,414,1
3082,3082,2,5,6,1,0,0,0,0,1,1,1,401,2,4,0,1,0,0,1,7,3,249,1
3083,3083,2,7,10,1,0,0,1,1,1,1,2,1645,3,2,0,1,3,1,3,0,2,731,1
3084,3084,2,9,10,0,0,4,0,0,1,1,1,2221,0,0,1,1,1,1,3,2,0,913,1
3085,3085,0,6,10,2,0,0,0,0,0,2,0,1368,6,4,0,1,2,2,0,4,1,685,1
3086,3086,0,6,12,1,0,1,0,1,0,2,0,1536,5,1,0,1,3,0,0,4,2,766,1
3087,3087,0,11,7,0,0,2,0,0,1,0,0,2287,0,0,0,1,1,1,3,2,3,845,1
3088,3088,2,10,10,0,0,3,1,0,2,0,1,1163,5,0,1,1,1,1,2,2,1,957,1
3089,3089,2,1,9,0,0,2,0,0,1,0,2,2197,3,0,0,1,0,1,2,2,2,220,1
3090,3090,2,8,6,3,0,2,0,0,1,2,2,600,3,2,0,0,0,0,1,7,3,482,1
3091,3091,2,8,0,0,0,0,0,0,2,0,0,36,0,3,1,1,0,0,1,0,0,95,1
3092,3092,0,9,9,2,0,0,0,0,0,0,0,962,6,1,1,1,0,2,3,2,0,776,1
3093,3093,2,8,8,2,0,0,3,0,1,0,0,2079,4,2,1,1,0,0,2,2,0,621,1
3094,3094,0,4,12,1,0,0,0,1,0,0,0,1547,5,1,1,0,3,0,0,4,2,644,1
3095,3095,2,6,11,1,0,1,0,0,1,0,1,1682,3,2,1,1,3,1,3,0,0,754,1
3096,3096,2,2,0,0,0,0,1,1,0,0,1,18,0,3,1,0,0,0,1,0,1,8,1
3097,3097,2,9,5,0,1,0,2,1,0,1,0,568,5,1,0,0,0,0,1,7,0,477,1
3098,3098,2,5,6,3,1,2,0,1,1,2,2,601,3,2,1,1,0,1,1,7,3,208,1
3099,3099,2,4,10,1,0,2,1,0,0,0,1,1162,5,0,1,1,1,0,2,2,1,479,1
3100,3100,2,10,3,2,0,1,0,2,1,0,1,383,6,4,0,1,0,0,1,7,1,320,1
3101,3101,0,7,7,2,0,2,0,0,0,0,0,743,5,2,1,1,0,2,1,2,3,487,1
3102,3102,2,7,4,2,0,0,1,0,1,1,0,411,2,4,0,1,0,0,1,7,3,204,1
3103,3103,0,5,12,1,0,0,1,1,2,0,0,1487,2,4,0,1,2,1,0,4,0,676,1
3104,3104,0,9,13,1,0,0,3,0,2,1,0,1721,6,2,0,1,3,2,3,0,3,1020,1
3105,3105,1,5,11,1,0,0,3,2,0,1,0,1767,6,2,1,0,4,0,3,2,3,703,1
3106,3106,2,7,11,2,2,0,0,0,2,2,1,1267,1,1,0,1,2,0,0,4,2,838,1
3107,3107,0,8,14,1,0,3,0,1,1,1,2,1827,4,0,1,1,4,0,3,3,2,1014,1
3108,3108,0,0,6,1,0,0,0,0,0,2,0,168,5,3,0,1,0,1,1,0,3,75,1
3109,3109,2,3,10,0,0,0,2,0,0,2,2,571,5,1,0,0,0,2,1,7,2,356,1
3110,3110,0,8,3,4,0,1,1,0,2,2,1,359,6,4,1,1,0,2,1,7,1,229,1
3111,3111,1,8,13,1,0,0,3,0,2,2,2,1781,6,2,0,1,4,1,3,2,2,997,1
3112,3112,1,3,8,2,0,2,0,0,1,0,0,643,3,2,1,0,0,1,1,7,0,269,1
3113,3113,0,5,2,0,0,1,0,0,0,2,2,187,4,3,0,1,0,0,1,0,3,94,1
3114,3114,1,8,10,1,0,0,1,0,1,2,2,1638,3,2,1,1,3,2,3,4,2,878,1
3115,3115,0,7,9,2,0,0,3,0,1,2,0,897,4,2,1,1,0,1,3,2,3,695,1
3116,3116,2,12,4,0,0,0,0,0,0,1,2,153,5,3,0,1,0,1,1,0,1,659,1
3117,3117,2,6,3,3,0,1,0,0,0,1,0,308,6,1,0,1,0,0,1,0,2,107,1
3118,3118,1,1,4,3,0,2,0,2,0,0,1,624,3,2,0,1,0,1,1,7,1,50,1
3119,3119,2,1,12,1,0,0,0,0,0,2,0,1518,5,1,0,1,3,1,0,4,1,354,1
3120,3120,0,9,8,2,0,0,1,1,2,0,2,2024,4,2,0,1,0,1,2,2,3,723,1
3121,3121,0,3,5,0,0,0,1,1,2,2,2,548,5,1,1,1,0,1,1,7,0,85,1
3122,3122,1,8,10,0,0,4,0,0,0,2,0,2270,0,0,1,1,1,0,3,2,3,770,1
3123,3123,0,4,10,0,0,1,0,0,2,1,1,1017,0,0,0,1,1,1,2,2,0,431,1
3124,3124,0,4,10,0,0,4,0,0,2,0,0,2346,5,0,0,1,1,1,3,2,0,459,1
3125,3125,0,7,6,0,0,0,2,1,1,1,1,511,5,1,1,1,0,0,1,7,0,466,1
3126,3126,1,5,13,1,0,0,2,0,2,0,0,1740,6,2,0,1,3,2,3,2,0,855,1
3127,3127,2,6,6,3,0,1,0,1,0,2,0,341,6,4,1,1,0,1,1,0,1,339,1
3128,3128,1,6,10,1,0,0,1,1,1,2,1,1772,6,2,0,0,4,1,3,2,0,710,1
3129,3129,1,2,8,3,0,2,0,0,0,0,1,636,3,2,0,1,0,1,1,7,1,166,1
3130,3130,0,13,10,0,0,3,0,1,0,0,0,2251,0,0,1,1,1,1,3,2,3,1076,1
3131,3131,2,5,10,0,0,4,1,0,1,2,1,2319,5,0,1,1,1,1,3,2,3,575,1
3132,3132,0,12,10,0,0,4,0,0,2,0,0,1058,0,0,0,1,1,1,2,2,0,1065,1
3133,3133,1,3,13,1,0,0,2,1,1,2,0,1766,6,2,0,1,4,0,3,2,3,650,1
3134,3134,1,8,10,0,0,4,0,0,2,1,1,2299,4,0,0,1,1,0,3,2,2,784,1
3135,3135,0,6,10,0,0,2,0,0,2,0,2,1088,0,0,0,1,1,0,2,2,1,595,1
3136,3136,1,1,5,2,0,0,1,0,1,2,0,2064,4,2,0,0,0,1,2,2,3,72,1
3137,3137,2,10,3,3,0,1,0,0,1,0,1,374,6,4,0,1,0,1,1,7,1,320,1
3138,3138,0,2,13,1,0,0,0,1,1,1,2,1662,3,2,0,0,3,0,3,0,2,508,1
3139,3139,0,7,10,0,0,4,0,0,1,0,0,1065,0,0,0,1,1,1,2,2,0,718,1
3140,3140,1,0,10,3,0,0,0,0,0,2,0,199,1,3,0,1,0,1,1,0,1,202,1
3141,3141,0,9,0,0,0,0,0,1,0,2,2,96,0,3,1,1,0,0,1,0,1,134,1
3142,3142,0,5,10,0,0,2,0,0,2,0,2,1088,0,0,0,1,1,0,2,2,1,568,1
3143,3143,0,8,8,2,0,0,3,1,1,0,0,832,4,2,0,1,0,1,3,2,2,587,1
3144,3144,0,7,4,4,0,0,0,0,1,0,0,447,2,4,0,0,0,0,1,7,0,206,1
3145,3145,2,10,4,3,1,1,0,0,1,2,0,625,3,2,1,1,0,0,1,7,1,515,1
3146,3146,0,10,10,1,0,0,2,0,0,2,0,1747,6,2,0,0,3,0,3,2,3,940,1
3147,3147,0,12,4,3,0,3,0,0,1,0,1,1816,4,0,1,1,4,0,3,3,1,605,1
3148,3148,2,14,6,3,0,2,0,0,2,0,0,678,3,2,0,1,0,1,1,2,1,922,1
3149,3149,2,10,8,0,0,0,0,0,0,0,0,66,0,3,0,1,0,0,1,0,3,824,1
3150,3150,0,13,10,3,0,1,0,0,2,2,1,1847,4,0,1,0,4,0,3,3,2,1086,1
3151,3151,0,3,10,0,0,1,0,0,0,2,2,1087,0,0,0,1,1,1,2,2,1,336,1
3152,3152,0,6,10,1,0,1,0,0,1,0,0,2287,0,0,1,1,1,2,3,2,3,591,1
3153,3153,0,0,8,0,0,0,0,1,0,2,0,1524,5,1,1,1,3,1,0,4,0,116,1
3154,3154,0,10,0,0,0,0,0,0,0,2,1,35,0,3,1,1,0,0,1,0,1,163,1
3155,3155,2,13,9,1,0,0,0,0,1,1,0,2120,6,1,1,1,0,1,2,2,2,1043,1
3156,3156,0,5,13,1,0,0,3,1,2,0,0,1737,6,2,0,1,3,2,3,2,3,780,1
3157,3157,1,2,10,0,0,1,0,0,0,0,1,1168,5,0,1,1,1,0,2,2,0,306,1
3158,3158,0,6,1,0,0,0,1,1,2,0,0,126,5,3,0,1,0,0,1,0,2,65,1
3159,3159,1,2,7,1,0,0,0,1,1,2,1,1784,6,2,1,1,4,1,3,2,2,141,1
3160,3160,2,3,1,0,0,0,0,0,1,0,1,17,0,3,0,1,0,2,1,0,2,37,1
3161,3161,0,2,12,1,0,0,0,0,0,0,0,1548,5,1,1,1,3,1,0,4,0,441,1
3162,3162,1,6,13,1,0,0,3,0,0,2,0,1780,6,2,0,0,4,0,3,2,2,885,1
3163,3163,1,1,6,3,0,2,0,1,0,0,1,629,3,2,0,1,0,1,1,7,1,77,1
3164,3164,1,4,10,0,0,4,0,0,2,2,0,2346,5,0,1,1,1,1,3,2,0,464,1
3165,3165,1,8,9,1,0,0,3,2,0,0,0,1772,6,2,1,0,4,0,3,2,3,750,1
3166,3166,2,4,9,1,0,0,0,0,1,2,2,1642,3,2,0,1,3,0,3,0,2,425,1
3167,3167,1,9,10,1,0,0,0,0,1,1,0,1568,5,1,1,1,3,2,0,4,2,914,1
3168,3168,2,3,9,1,0,1,0,0,1,0,0,754,5,2,0,1,0,2,1,2,0,312,1
3169,3169,2,9,7,2,0,0,1,1,0,1,0,283,1,1,0,0,0,0,1,0,0,726,1
3170,3170,2,9,12,2,0,0,0,1,2,1,0,1427,2,4,0,1,2,1,0,4,0,995,1
3171,3171,0,6,4,2,0,1,1,0,0,2,2,220,1,1,0,1,0,0,1,0,1,182,1
3172,3172,0,2,12,1,0,0,0,0,0,2,0,1532,5,1,1,1,3,0,0,4,2,474,1
3173,3173,1,10,5,0,1,0,2,1,1,2,0,568,5,1,0,0,0,1,1,7,2,544,1
3174,3174,0,7,0,0,0,0,0,0,1,1,1,42,0,3,1,1,0,0,1,0,0,63,1
3175,3175,2,3,8,0,1,0,2,0,0,2,2,569,5,1,0,0,0,1,1,7,1,218,1
3176,3176,0,8,12,1,0,0,1,0,2,0,0,1590,5,1,1,1,3,1,0,4,0,965,1
3177,3177,2,1,0,0,0,0,1,0,1,1,2,20,0,3,1,1,0,0,1,0,2,2,1
3178,3178,2,5,9,2,0,0,0,1,2,1,0,2185,6,1,0,1,0,0,2,2,3,557,1
3179,3179,0,4,8,1,0,0,3,0,1,1,0,834,4,2,1,1,0,0,3,2,2,305,1
3180,3180,2,5,8,0,0,0,1,0,1,0,2,1171,5,0,1,1,1,0,2,2,3,378,1
3181,3181,0,10,5,0,1,0,0,0,0,1,0,523,5,1,1,1,0,1,1,7,0,560,1
3182,3182,2,13,5,0,1,0,2,0,1,1,0,575,5,1,0,0,0,0,1,7,0,793,1
3183,3183,0,11,9,2,0,0,0,0,2,0,0,2119,6,1,1,1,0,2,2,2,2,937,1
3184,3184,1,4,10,0,0,1,1,1,2,0,1,1136,5,0,0,1,1,1,2,2,0,484,1
3185,3185,1,10,9,0,0,4,1,0,2,0,0,2342,5,0,0,2,1,1,3,2,1,922,1
3186,3186,0,3,9,1,0,0,0,0,1,2,0,2188,6,1,0,1,0,0,2,2,0,285,1
3187,3187,0,4,6,3,0,0,0,1,2,2,0,1892,4,0,0,1,4,0,3,3,0,202,1
3188,3188,0,9,4,4,0,0,0,0,1,0,0,449,2,4,0,1,0,1,1,7,1,337,1
3189,3189,0,10,14,2,1,3,0,0,2,2,0,1974,6,0,0,1,4,0,1,8,1,1092,1
3190,3190,1,13,9,1,0,0,0,0,1,2,1,2113,6,1,1,1,0,1,2,2,2,1055,1
3191,3191,2,8,12,1,0,0,0,1,2,0,0,1589,5,1,1,1,3,0,0,4,0,933,1
3192,3192,1,9,9,2,0,0,0,0,1,1,0,915,6,1,0,1,0,0,3,2,2,802,1
3193,3193,1,7,10,1,0,0,2,0,0,1,2,1453,2,4,0,1,2,1,0,4,3,805,1
3194,3194,2,3,9,1,0,0,0,0,0,1,0,1508,5,1,0,1,3,2,0,4,2,290,1
3195,3195,1,12,10,0,0,3,0,0,1,0,0,2297,0,0,0,1,1,1,3,2,3,1047,1
3196,3196,0,10,14,3,0,3,0,0,1,1,0,1891,4,0,0,1,4,1,3,3,0,1083,1
3197,3197,0,6,12,1,0,0,3,0,2,0,0,1737,6,2,0,1,3,2,3,2,3,856,1
3198,3198,0,1,9,2,0,0,0,1,0,0,1,941,6,1,1,1,0,1,3,2,0,200,1
3199,3199,0,9,14,3,0,3,0,0,2,0,0,1889,4,0,0,1,4,1,3,3,0,1082,1
3200,3200,0,10,14,2,0,3,0,1,0,0,1,1889,4,0,0,1,4,1,3,3,2,1087,1
3201,3201,0,2,9,2,0,0,1,0,1,2,0,899,5,2,1,1,0,0,3,2,3,243,1
3202,3202,1,0,14,4,0,3,0,0,2,2,2,1984,6,0,0,1,4,1,1,1,1,456,1
3203,3203,2,8,10,0,0,0,0,1,0,2,0,58,0,3,0,1,0,1,1,0,3,806,1
3204,3204,1,6,10,0,0,4,1,0,2,0,0,2338,5,0,0,1,1,1,3,2,1,588,1
3205,3205,2,4,0,0,0,0,0,1,0,0,1,17,0,3,1,0,0,0,1,0,1,19,1
3206,3206,1,6,2,3,0,0,1,1,2,1,2,268,1,1,1,0,0,1,1,0,2,107,1
3207,3207,1,9,8,2,0,0,3,0,0,0,0,846,4,2,0,1,0,1,3,2,1,717,1
3208,3208,2,3,10,0,0,4,1,1,1,0,1,2304,5,0,1,1,1,1,3,2,1,384,1
3209,3209,2,9,10,1,0,0,0,0,2,1,2,1040,0,0,1,1,1,0,2,2,2,896,1
3210,3210,1,12,10,1,0,0,0,0,0,1,2,1684,3,2,0,1,3,1,3,0,0,1023,1
3211,3211,0,10,5,0,0,0,2,1,2,2,2,541,5,1,1,1,0,1,1,7,1,507,1
